username,placeLocation,latitude,longitude,code,location
KLSarah,"Santorini, Greece",36.4071112,25.456663652707153,GB,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
KLSarah,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
KLSarah,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
KLSarah,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
KLSarah,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
KLSarah,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
KLSarah,"Dundee, United Kingdom",56.4605938,-2.97019,GB,"Dundee, Dundee City, Scotland, DD1 1SA, United Kingdom"
KLSarah,"Dundee, United Kingdom",56.4605938,-2.97019,GB,"Dundee, Dundee City, Scotland, DD1 1SA, United Kingdom"
KLSarah,"Dundee, United Kingdom",56.4605938,-2.97019,GB,"Dundee, Dundee City, Scotland, DD1 1SA, United Kingdom"
KLSarah,"Bordeaux, France",44.841225,-0.5800364,GB,"Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, France"
lusermassui,"Rome, Italy",41.8933203,12.4829321,GB,"Roma, Roma Capitale, Lazio, Italia"
lusermassui,"Rome, Italy",41.8933203,12.4829321,GB,"Roma, Roma Capitale, Lazio, Italia"
lusermassui,"Bristol, United Kingdom",51.4538022,-2.5972985,GB,"Bristol, City of Bristol, South West England, England, United Kingdom"
lusermassui,"Las Vegas, Nevada",36.1672559,-115.148516,GB,"Las Vegas, Clark County, Nevada, United States"
lusermassui,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
lusermassui,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
lusermassui,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
lusermassui,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
lusermassui,"Budapest, Hungary",47.4983815,19.0404707,GB,"Budapest, V. kerület, Közép-Magyarország"
lusermassui,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
lusermassui,"Bath, United Kingdom",51.3813864,-2.3596963,GB,"Bath, Bath and North East Somerset, South West England, England, United Kingdom"
lusermassui,"New York City, New York",40.7127281,-74.0060152,GB,"New York, United States"
lusermassui,"Bristol, United Kingdom",51.4538022,-2.5972985,GB,"Bristol, City of Bristol, South West England, England, United Kingdom"
michaelmN9646EH,"Athens, Greece",37.9839412,23.7283052,IL,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
michaelmN9646EH,"Athens, Greece",37.9839412,23.7283052,IL,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
michaelmN9646EH,"Athens, Greece",37.9839412,23.7283052,IL,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
michaelmN9646EH,"Athens, Greece",37.9839412,23.7283052,IL,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
michaelmN9646EH,"Tel Aviv, Israel",32.0852997,34.7818064,IL,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל"
michaelmN9646EH,"Tel Aviv, Israel",32.0852997,34.7818064,IL,"תל אביב-יפו, נפת תל אביב, מחוז תל אביב, ישראל"
michaelmN9646EH,"Caesarea, Israel",32.5114971,34.9057861,IL,"קיסריה, מועצה אזורית חוף הכרמל, נפת חדרה, מחוז חיפה, 30***, ישראל"
michaelmN9646EH,"Amsterdam, The Netherlands",52.3727598,4.8936041,IL,"Amsterdam, Noord-Holland, Nederland"
michaelmN9646EH,World,25.2528888,55.17696777178696,IL,"العالم, دبي, الإمارات العربية المتحدة"
michaelmN9646EH,World,25.2528888,55.17696777178696,IL,"العالم, دبي, الإمارات العربية المتحدة"
michaelmN9646EH,"Maastricht, The Netherlands",50.8512438,5.6909768,IL,"Maastricht, Limburg, Nederland, 6211CS, Nederland"
michaelmN9646EH,"Maastricht, The Netherlands",50.8512438,5.6909768,IL,"Maastricht, Limburg, Nederland, 6211CS, Nederland"
michaelmN9646EH,"Budapest, Hungary",47.4983815,19.0404707,IL,"Budapest, V. kerület, Közép-Magyarország"
ManishS3140,"Bikaner, India",28.0159286,73.3171367,IN,"Bikaner, Bikaner Tehsil, Bikaner, Rajasthan, 334001, India"
ManishS3140,"Gurugram (Gurgaon), India",28.4808629,77.0848883,IN,"india, JMD Regent Square, Sector 25, Gurgaon, Gurugram, Haryana, 122010, India"
ManishS3140,"New Delhi, India",28.6138954,77.2090057,IN,"New Delhi, Delhi, India"
ManishS3140,"New Delhi, India",28.6138954,77.2090057,IN,"New Delhi, Delhi, India"
ManishS3140,"Achrol, India",27.1332143,75.9566333,IN,"Achrol, Amber Tehsil, Jaipur, Rajasthan, 303002, India"
ManishS3140,Olhuveli Island,3.84956375,73.45503453264865,IN,"Olhuveli Beach & Spa, Guraidhoo-Lhosfushi Bridge, Kaafu, 08080, ދިވެހިރާއްޖެ"
ManishS3140,"Gurugram (Gurgaon), India",28.4808629,77.0848883,IN,"india, JMD Regent Square, Sector 25, Gurgaon, Gurugram, Haryana, 122010, India"
ManishS3140,"Gurugram (Gurgaon), India",28.4808629,77.0848883,IN,"india, JMD Regent Square, Sector 25, Gurgaon, Gurugram, Haryana, 122010, India"
ManishS3140,"Gurugram (Gurgaon), India",28.4808629,77.0848883,IN,"india, JMD Regent Square, Sector 25, Gurgaon, Gurugram, Haryana, 122010, India"
ManishS3140,"Bengaluru, India",12.9791198,77.5912997,IN,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India"
ManishS3140,"Mykonos, Greece",37.45142265,25.392303200095327,IN,"Μύκονος, Ψαρρού, Δήμος Μυκόνου, Περιφερειακή Ενότητα Μυκόνου, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, 84600, Ελλάς"
ManishS3140,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
ManishS3140,"Athens, Greece",37.9839412,23.7283052,IN,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
ManishS3140,"Jaipur, India",26.9154576,75.8189817,IN,"Jaipur, Jaipur Municipal Corporation, Jaipur Tehsil, Jaipur, Rajasthan, 302001, India"
ManishS3140,"Katoomba, Australia",-33.713759,150.3121633,IN,"Katoomba, Sydney, Blue Mountains City Council, New South Wales, 2780, Australia"
ManishS3140,"Mussoorie, India",30.4569012,78.0782906,IN,"Mussoorie, Dehradun, Uttarakhand, 248179, India"
ManishS3140,"Udaipur, India",24.578721,73.6862571,IN,"Udaipur, Rajasthan, 313001, India"
ManishS3140,"Udaipur, India",24.578721,73.6862571,IN,"Udaipur, Rajasthan, 313001, India"
ManishS3140,"Madrid, Spain",40.4167047,-3.7035825,IN,"Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28001, España"
ManishS3140,"Udaipur, India",24.578721,73.6862571,IN,"Udaipur, Rajasthan, 313001, India"
ManishS3140,"Udaipur, India",24.578721,73.6862571,IN,"Udaipur, Rajasthan, 313001, India"
ManishS3140,"Ibiza, Spain",38.974390099999994,1.4197463178515335,IN,"Eivissa, Illes Balears, España"
ManishS3140,"Barcelona, Spain",41.3828939,2.1774322,IN,"Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España"
ManishS3140,"Barcelona, Spain",41.3828939,2.1774322,IN,"Barcelona, Barcelonès, Barcelona, Catalunya, 08001, España"
ManishS3140,"Udaipur, India",24.578721,73.6862571,IN,"Udaipur, Rajasthan, 313001, India"
ManishS3140,"Udaipur, India",24.578721,73.6862571,IN,"Udaipur, Rajasthan, 313001, India"
ManishS3140,"Sinquerim, India",15.4999597,73.7709793,IN,"Sinquerim, Goa, 403515, India"
ManishS3140,"Neil Island, India",11.83137395,93.0419302433501,IN,"Neil Island, South Andaman, Andaman and Nicobar Islands, India"
ManishS3140,"Neil Island, India",11.83137395,93.0419302433501,IN,"Neil Island, South Andaman, Andaman and Nicobar Islands, India"
ManishS3140,"Neil Island, India",11.83137395,93.0419302433501,IN,"Neil Island, South Andaman, Andaman and Nicobar Islands, India"
ManishS3140,"Neil Island, India",11.83137395,93.0419302433501,IN,"Neil Island, South Andaman, Andaman and Nicobar Islands, India"
ManishS3140,"Las Vegas, Nevada",36.1672559,-115.148516,IN,"Las Vegas, Clark County, Nevada, United States"
ManishS3140,"Las Vegas, Nevada",36.1672559,-115.148516,IN,"Las Vegas, Clark County, Nevada, United States"
ManishS3140,"Las Vegas, Nevada",36.1672559,-115.148516,IN,"Las Vegas, Clark County, Nevada, United States"
Shamaa_Aminah,"Athens, Greece",37.9839412,23.7283052,MU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Shamaa_Aminah,"Athens, Greece",37.9839412,23.7283052,MU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Shamaa_Aminah,"Athens, Greece",37.9839412,23.7283052,MU,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Shamaa_Aminah,Mauritius,-20.2759451,57.5703566,MU,Mauritius
Shamaa_Aminah,"Goreme, Turkey",38.642089,34.8296234,MU,"Göreme, Nevşehir merkez, Nevşehir, İç Anadolu Bölgesi, 50180, Türkiye"
Shamaa_Aminah,"Canakkale, Turkey",40.0549886,26.9278292,MU,"Çanakkale, Marmara Bölgesi, Türkiye"
Shamaa_Aminah,"Canakkale, Turkey",40.0549886,26.9278292,MU,"Çanakkale, Marmara Bölgesi, Türkiye"
Shamaa_Aminah,"Canakkale, Turkey",40.0549886,26.9278292,MU,"Çanakkale, Marmara Bölgesi, Türkiye"
Shamaa_Aminah,"Canakkale, Turkey",40.0549886,26.9278292,MU,"Çanakkale, Marmara Bölgesi, Türkiye"
Shamaa_Aminah,"Canakkale, Turkey",40.0549886,26.9278292,MU,"Çanakkale, Marmara Bölgesi, Türkiye"
Shamaa_Aminah,"Istanbul, Turkey",41.0096334,28.9651646,MU,"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34126, Türkiye"
Shamaa_Aminah,"Istanbul, Turkey",41.0096334,28.9651646,MU,"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34126, Türkiye"
Shamaa_Aminah,"Istanbul, Turkey",41.0096334,28.9651646,MU,"İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34126, Türkiye"
Shamaa_Aminah,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,MU,"دبي, الإمارات العربية المتحدة"
Shamaa_Aminah,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,MU,"دبي, الإمارات العربية المتحدة"
Shamaa_Aminah,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,MU,"Kuala Lumpur, Malaysia"
Shamaa_Aminah,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,MU,"Kuala Lumpur, Malaysia"
Shamaa_Aminah,"Dubai, United Arab Emirates",25.074282349999997,55.18853865430702,MU,"دبي, الإمارات العربية المتحدة"
kellyf869,"London, United Kingdom",51.5073219,-0.1276474,GB,"London, Greater London, England, United Kingdom"
kellyf869,"Tenerife, Spain",28.2935785,-16.621447121144122,GB,"Tenerife, Canarias, España"
kellyf869,"Tenerife, Spain",28.2935785,-16.621447121144122,GB,"Tenerife, Canarias, España"
kellyf869,"Tenerife, Spain",28.2935785,-16.621447121144122,GB,"Tenerife, Canarias, España"
kellyf869,"Bradford, United Kingdom",53.7944229,-1.7519186,GB,"Bradford, West Yorkshire, Yorkshire and the Humber, England, United Kingdom"
kellyf869,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
kellyf869,"Hahei, New Zealand",-36.8398197,175.8050335,GB,"Hahei, Thames Coromandel District, Waikato, 3591, New Zealand / Aotearoa"
kellyf869,"Las Vegas, Nevada",36.1672559,-115.148516,GB,"Las Vegas, Clark County, Nevada, United States"
kellyf869,"Las Vegas, Nevada",36.1672559,-115.148516,GB,"Las Vegas, Clark County, Nevada, United States"
kellyf869,"Las Vegas, Nevada",36.1672559,-115.148516,GB,"Las Vegas, Clark County, Nevada, United States"
mastani2017,"Bogota, Colombia",4.6533326,-74.083652,US,"Bogotá, Bogotá Distrito Capital, Región Andina, 11001, Colombia"
mastani2017,"Cairns, Australia",-16.9206657,145.7721854,US,"Cairns, Cairns Regional, Queensland, 4870, Australia"
mastani2017,"Cairns, Australia",-16.9206657,145.7721854,US,"Cairns, Cairns Regional, Queensland, 4870, Australia"
mastani2017,Aruba,12.4902998,-69.9609842,US,"Aruba, Santa Cruz, Aruba, ARUBA, Nederland"
mastani2017,Aruba,12.4902998,-69.9609842,US,"Aruba, Santa Cruz, Aruba, ARUBA, Nederland"
mastani2017,Aruba,12.4902998,-69.9609842,US,"Aruba, Santa Cruz, Aruba, ARUBA, Nederland"
